,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,pdf_url
448,http://arxiv.org/abs/2207.01252v1,2022-07-04 08:20:46+00:00,2022-07-04 08:20:46+00:00,Magnetic transport in laterally coupled layers,Pavel Exner,"We discuss magnetic transport in the system of two adjacent hard-wall layers
exposed to a homogeneous field perpendicular to the layer plane and coupled
laterally through a strip-shaped window in the common boundary. We show that
the spectrum is a combination of absolutely continuous and flat bands, the
latter being present only if the widths of the two layers are commensurate, and
derive their properties. We also analyze the one-sided geometry in which the
barrier separating the two layers is a halfplane.","15 pages, three figures",,10.1088/1402-4896/ac925e,math.SP,"['math.SP', 'math-ph', 'math.MP', 'quant-ph', '81Q37, 35J10']",http://arxiv.org/pdf/2207.01252v1
449,http://arxiv.org/abs/2207.00194v1,2022-07-01 03:52:37+00:00,2022-07-01 03:52:37+00:00,One dimensional discrete Schrödinger operators with resonant embedded eigenvalues,"Wencai Liu, Kang Lyu","In this paper, we introduce a new family of functions to construct
Schr\""odinger operators with embedded eigenvalues. This particularly allows us
to construct discrete Schr\""odinger operators with arbitrary prescribed sets of
eigenvalues.",,,,math-ph,"['math-ph', 'math.MP', 'math.SP', '34D10, 34L15, 34L40']",http://arxiv.org/pdf/2207.00194v1
450,http://arxiv.org/abs/2206.15371v4,2023-01-06 12:31:14+00:00,2022-06-30 15:47:06+00:00,Discrete integrable systems and random Lax matrices,"Massimo Gisonni, Tamara Grava, Giorgio Gubbiotti, Guido Mazzuca","We study properties of Hamiltonian integrable systems with random initial
data by considering their Lax representation. Specifically, we investigate the
spectral behaviour of the corresponding Lax matrices when the number $N$ of
degrees of freedom of the system goes to infinity and the initial data is
sampled according to a properly chosen Gibbs measure. We give an exact
description of the limit density of states for the exponential Toda lattice and
the Volterra lattice in terms of the Laguerre and antisymmetric Gaussian
$\beta$-ensemble in the high temperature regime. For generalizations of the
Volterra lattice to short range interactions, called INB additive and
multiplicative lattices, the focusing Ablowitz--Ladik lattice and the focusing
Schur flow, we derive numerically the density of states. For all these systems,
we obtain explicitly the density of states in the ground states.","35 pages, 8 figures, 1 table",,,math-ph,"['math-ph', 'math.DS', 'math.MP', 'math.PR', 'math.SP', 'nlin.SI', '37K10, 60B20, 37A60']",http://arxiv.org/pdf/2206.15371v4
451,http://arxiv.org/abs/2207.10651v1,2022-06-30 09:15:29+00:00,2022-06-30 09:15:29+00:00,Sensitivity-enhanced generalized polynomial chaos for efficient uncertainty quantification,"Kyriakos D. Kantarakias, George Papadakis","We present an enriched formulation of the Least Squares (LSQ) regression
method for Uncertainty Quantification (UQ) using generalised polynomial chaos
(gPC). More specifically, we enrich the linear system with additional equations
for the gradient (or sensitivity) of the Quantity of Interest with respect to
the stochastic variables. This sensitivity is computed very efficiently for all
variables by solving an adjoint system of equations at each sampling point of
the stochastic space. The associated computational cost is similar to one
solution of the direct problem. For the selection of the sampling points, we
apply a greedy algorithm which is based on the pivoted QR decomposition of the
measurement matrix. We call the new approach sensitivity-enhanced generalised
polynomial chaos, or se-gPC. We apply the method to several test cases to test
accuracy and convergence with increasing chaos order, including an aerodynamic
case with $40$ stochastic parameters. The method is found to produce accurate
estimations of the statistical moments using the minimum number of sampling
points. The computational cost scales as $\sim m^{p-1}$, instead of $\sim m^p$
of the standard LSQ formulation, where $m$ is the number of stochastic
variables and $p$ the chaos order. The solution of the adjoint system of
equations is implemented in many computational mechanics packages, thus the
infrastructure exists for the application of the method to a wide variety of
engineering problems.",,,,math.NA,"['math.NA', 'cs.NA', 'math-ph', 'math.AP', 'math.MP', 'math.SP', 'math.ST', 'stat.TH']",http://arxiv.org/pdf/2207.10651v1
452,http://arxiv.org/abs/2206.14482v3,2022-09-17 07:54:50+00:00,2022-06-29 09:16:42+00:00,"Exact sum rules for spectral zeta functions of homogeneous 1D quantum oscillators, revisited",André Voros,"We survey sum rules for spectral zeta functions of homogeneous 1D
Schr\""odinger operators, that mainly result from the exact WKB method.","14 pages, 1 figure, 4 tables. In honour of Prof. M.V. BERRY's 80-th
  birthday. V2: new eqs.(32), (33), (35) added. V3: added text in Secs.1.2 and
  3.3, new eq.(30), numerical Appendix",2023 J. Phys. A: Math. Theor. 56 064001,10.1088/1751-8121/ac92ab,math-ph,"['math-ph', 'math.MP', 'math.SP', 'quant-ph', '81Q10, 34L05, 34M60, 47B93']",http://arxiv.org/pdf/2206.14482v3
453,http://arxiv.org/abs/2206.14250v1,2022-06-28 18:57:59+00:00,2022-06-28 18:57:59+00:00,Spectral Analysis of the Kohn Laplacian on Lens Spaces,"Colin Fan, Elena Kim, Ian Shors, Zoe Plzak, Samuel Sottile, Yunus E. Zeytuncu","We obtain an analog of Weyl's law for the Kohn Laplacian on lens spaces. We
also show that two 3-dimensional lens spaces with fundamental groups of equal
prime order are isospectral with respect to the Kohn Laplacian if and only if
they are CR isometric.",,,,math.DG,"['math.DG', 'math.CV', 'math.SP']",http://arxiv.org/pdf/2206.14250v1
454,http://arxiv.org/abs/2206.14131v2,2022-10-20 19:08:14+00:00,2022-06-28 16:47:43+00:00,Fractal uncertainty for discrete 2D Cantor sets,Alex Cohen,"We prove that a Cantor set in $\mathbb{Z}_N \times \mathbb{Z}_N$ has a
fractal uncertainty principle if and only if it does not contain a pair of
orthogonal lines. The key ingredient in our proof is a quantitative form of
Lang's conjecture in number theory due to Ruppert and Beukers & Smyth. Our
theorem answers a question of Dyatlov and has applications to open quantum
maps.","29 pages, 7 figures. Corrected errors in the discussion of the higher
  dimensional situation",,,math.CA,"['math.CA', 'math.AP', 'math.SP']",http://arxiv.org/pdf/2206.14131v2
455,http://arxiv.org/abs/2206.14058v1,2022-06-28 15:01:01+00:00,2022-06-28 15:01:01+00:00,Spectral estimates for Dirichlet Laplacian on spiral-shaped regions,"Diana Barseghyan, Pavel Exner","We derive spectral estimates of the Lieb-Thirring type for eigenvalues of
Dirichlet Laplacians on strictly shrinking spiral-shaped domains.",,,,math.SP,"['math.SP', 'math.AP']",http://arxiv.org/pdf/2206.14058v1
456,http://arxiv.org/abs/2206.13955v2,2023-01-04 00:25:54+00:00,2022-06-28 12:24:15+00:00,Spectral mapping theorems for essential spectra and regularized functional calculi,Jesús Oliva-Maza,"Gramsch and Lay [10] gave spectral mapping theorems for the Dunford-Taylor
calculus of a closed linear operator $T$, $$\widetilde{\sigma}_i(f(T)) =
f(\widetilde{\sigma}_i(T)), $$ for several extended essential spectra
$\widetilde{\sigma}_i$. In this work, we extend such theorems for the natural
functional calculus introduced by Haase [12,13]. We use the model case of
bisectorial operators. The proofs presented here are generic, and are valid for
similar functional calculus.",,,,math.FA,"['math.FA', 'math.SP', '47A10, 47A60, 47A53, 47B12']",http://arxiv.org/pdf/2206.13955v2
457,http://arxiv.org/abs/2206.13649v2,2022-07-20 18:20:50+00:00,2022-06-27 22:12:29+00:00,Critical points of discrete periodic operators,"Matthew Faust, Frank Sottile","We study the spectrum of operators on periodic graphs using methods from
combinatorial algebraic geometry. Our main result is a bound on the number of
complex critical points of the Bloch variety, together with an effective
criterion for when this bound is achieved. We show that this criterion holds
for periodic graphs of dimensions 2 and 3 with sufficiently many edges and use
our results to establish the spectral edges conjecture for some periodic graphs
of dimension 2. Our larger goal is to develop new methods to address questions
in spectral theory.","26 pages, many colored figures",,,math-ph,"['math-ph', 'math.AG', 'math.MP', 'math.SP', '81U30, 81Q10, 14M25']",http://arxiv.org/pdf/2206.13649v2
458,http://arxiv.org/abs/2206.13594v2,2022-10-08 20:42:13+00:00,2022-06-27 19:20:00+00:00,Cyber Network Resilience against Self-Propagating Malware Attacks,"Alesia Chernikova, Nicolò Gozzi, Simona Boboila, Priyanka Angadi, John Loughner, Matthew Wilden, Nicola Perra, Tina Eliassi-Rad, Alina Oprea","Self-propagating malware (SPM) has led to huge financial losses, major data
breaches, and widespread service disruptions in recent years. In this paper, we
explore the problem of developing cyber resilient systems capable of mitigating
the spread of SPM attacks. We begin with an in-depth study of a well-known
self-propagating malware, WannaCry, and present a compartmental model called
SIIDR that accurately captures the behavior observed in real-world attack
traces. Next, we investigate ten cyber defense techniques, including existing
edge and node hardening strategies, as well as newly developed methods based on
reconfiguring network communication (NodeSplit) and isolating communities. We
evaluate all defense strategies in detail using six real-world communication
graphs collected from a large retail network and compare their performance
across a wide range of attacks and network topologies. We show that several of
these defenses are able to efficiently reduce the spread of SPM attacks modeled
with SIIDR. For instance, given a strong attack that infects 97% of nodes when
no defense is employed, strategically securing a small number of nodes (0.08%)
reduces the infection footprint in one of the networks down to 1%.",20 pages,,10.1007/978-3-031-17140-6_26,cs.CR,"['cs.CR', 'math.DS', 'math.SP', 'stat.AP']",http://arxiv.org/pdf/2206.13594v2
459,http://arxiv.org/abs/2206.13337v2,2022-09-09 15:52:35+00:00,2022-06-27 14:38:20+00:00,A Poincaré-Steklov map for the MIT bag model,"Badreddine Benhellal, Vincent Bruneau, Mahdi Zreik","The purpose of this paper is to introduce and study Poincar\'e-Steklov (PS)
operators associated to the Dirac operator $D_m$ with the so-called MIT bag
boundary condition. In a domain $\Omega\subset\mathbb{R}^3$, for a complex
number $z$ and for $U_z$ a solution of $(D_m-z)U_z=0$, the associated PS
operator maps the value of $\Gamma_- U_z$, the MIT bag boundary value of $U_z$,
to $\Gamma_+ U_z$, where $\Gamma_\pm$ are projections along the boundary
$\partial\Omega$ and $(\Gamma_ - + \Gamma_+) = t_{\partial\Omega}$ is the trace
operator on $\partial\Omega$.
  In the first part of this paper, we show that the PS operator is a zero-order
pseudodifferential operator and give its principal symbol. In the second part,
we study the PS operator when the mass $m$ is large, and we prove that it fits
into the framework of $1/m$-pseudodifferential operators, and we derive some
important properties, especially its semiclassical principal symbol.
Subsequently, we apply these results to establish a Krein-type resolvent
formula for the Dirac operator $H_M= D_m+ M\beta
1_{\mathbb{R}^3\setminus\overline{\Omega}}$ for large masses $M>0$, in terms of
the resolvent of the MIT bag operator on $\Omega$. With its help, the large
coupling convergence with a convergence rate of $\mathcal{O}(M^{-1})$ is shown.","In this version, we have added section 2.4 on the extrinsically
  defined Dirac operator on $\S$. We have made a few minor changes to the
  statements of Theorem 4.1 and Theorem 5.1, corrected several typos, and added
  additional references",,,math.AP,"['math.AP', 'math-ph', 'math.FA', 'math.MP', 'math.SP', 'Primary: 35Q40, Secondary 35P05, 81Q10, 81Q20']",http://arxiv.org/pdf/2206.13337v2
460,http://arxiv.org/abs/2206.12695v2,2023-01-05 12:37:26+00:00,2022-06-25 16:57:21+00:00,Eigenvalue asymptotics for a class of multi-variable Hankel matrices,Christos Panagiotis Tantalakis,"A one-variable Hankel matrix $H_a$ is an infinite matrix
$H_a=[a(i+j)]_{i,j\geq0}$. Similarly, for any $d\geq2$, a $d$-variable Hankel
matrix is defined as $H_{\mathbf{a}}=[\mathbf{a}(\mathbf{i}+\mathbf{j})]$,
where $\mathbf{i}=(i_1,\dots,i_d)$ and $\mathbf{j}=(j_1,\dots,j_d)$, with
$i_1,\dots,i_d,j_1,\dots,j_d\geq0$. For $\gamma>0$, A. Pushnitski and D. Yafaev
proved that the eigenvalues of the compact one-variable Hankel matrices $H_a$
with $a(j)=j^{-1}(\log j)^{-\gamma}$, for $j\geq2$, obey the asymptotics
$\lambda_n(H_a)\sim C_\gamma n^{-\gamma}$, as $n\to+\infty$, where the constant
$C_\gamma$ is calculated explicitly. This paper presents the following
$d$-variable analogue. Let $\gamma>0$ and $a(j)=j^{-d}(\log j)^{-\gamma}$, for
$j\geq2$. If $\mathbf{a}(j_1,\dots,j_d)=a(j_1+\dots+j_d)$, then
$H_{\mathbf{a}}$ is compact and its eigenvalues follow the asymptotics
$\lambda_n(H_{\mathbf{a}})\sim C_{d,\gamma}n^{-\gamma}$, as $n\to+\infty$,
where the constant $C_{d,\gamma}$ is calculated explicitly.","Typos, details added in Appendix, to appear in Concrete Operators",,,math.SP,"['math.SP', '47B35, 47B06']",http://arxiv.org/pdf/2206.12695v2
461,http://arxiv.org/abs/2206.12460v2,2022-08-04 12:06:29+00:00,2022-06-24 18:41:20+00:00,A trace formula for scattering resonances of unbalanced quantum graphs,Maxime Ingremeau,"Given an unbalanced open quantum graph, we derive a formula relating sums
over its scattering resonances with integrals outside a strip. We deduce lower
bounds on the number of resonances (in bounded regions of the complex
plane),that are independent of the size of the graph. We also deduce partial
results indicating that Benjamini-Schramm convergence of open quantum graphs
should imply convergence of the empirical spectral measures.",,,,math.SP,"['math.SP', 'math-ph', 'math.MP']",http://arxiv.org/pdf/2206.12460v2
462,http://arxiv.org/abs/2206.12077v1,2022-06-24 04:47:32+00:00,2022-06-24 04:47:32+00:00,Dirac points for the honeycomb lattice with impenetrable obstacles,"Wei Li, Junshan Lin, Hai Zhang","This work is concerned with the Dirac points for the honeycomb lattice with
impenetrable obstacles arranged periodically in a homogeneous medium. We
consider both the Dirichlet and Neumann eigenvalue problems and prove the
existence of Dirac points for both eigenvalue problems at crossing of the lower
band surfaces as well as higher band surfaces. Furthermore, we perform
quantitative analysis for the eigenvalues and the slopes of two conical
dispersion surfaces near each Dirac point based on a combination of the layer
potential technique and asymptotic analysis. It is shown that the eigenvalues
are in the neighborhood of the singular frequencies associated with the Green's
function for the honeycomb lattice, and the slopes of the dispersion surfaces
are reciprocal to the eigenvalues.",,,,math.AP,"['math.AP', 'math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2206.12077v1
463,http://arxiv.org/abs/2206.11679v3,2023-04-04 10:41:04+00:00,2022-06-23 13:11:03+00:00,Distinguished self-adjoint extension and eigenvalues of operators with gaps. Application to Dirac-Coulomb operators,"Jean Dolbeault, Maria J. Esteban, Eric Séré","We consider a linear symmetric operator in a Hilbert space that is neither
bounded from above nor from below, admits a block decomposition corresponding
to an orthogonal splitting of the Hilbert space and has a variational gap
property associated with the block decomposition. A typical example is the
Dirac-Coulomb operator defined on $C^\infty_c(\mathbb R^3\setminus\{0\},
\mathbb C^4)$. In this paper we define a distinguished self-adjoint extension
with a spectral gap and characterize its eigenvalues in that gap by a min-max
principle. This has been done in the past under technical conditions. Here we
use a different, geometric strategy, to achieve that goal by making only
minimal assumptions. Our result applied to the Dirac-Coulomb-like Hamitonians
covers sign-changing potentials as well as molecules with an arbitrary number
of nuclei having atomic numbers less than or equal to 137.",,,,math.SP,"['math.SP', 'math-ph', 'math.AP', 'math.MP', '47B25 (Primary) 47A75, 49R50, 81Q10 (Secondary)']",http://arxiv.org/pdf/2206.11679v3
464,http://arxiv.org/abs/2206.11537v1,2022-06-23 08:35:04+00:00,2022-06-23 08:35:04+00:00,An isoperimetric inequality for the perturbed Robin bi-Laplacian in a planar exterior domain,Vladimir Lotoreichik,"In the present paper we introduce the perturbed two-dimensional Robin
bi-Laplacian in the exterior of a bounded simply-connected $C^2$-smooth open
set. The considered perturbation is of lower order and corresponds to tension.
We prove that the essential spectrum of this operator coincides with the
positive semi-axis and that the negative discrete spectrum is non-empty if, and
only if, the boundary parameter is negative. As the main result, we obtain an
isoperimetric inequality for the lowest eigenvalue of such a perturbed Robin
bi-Laplacian with a negative boundary parameter in the exterior of a bounded
convex planar set under the constraint on the maximum of the curvature of the
boundary with the maximizer being the exterior of the disk. The isoperimetric
inequality is proved under the additional assumption that to the lowest
eigenvalue for the exterior of the disk corresponds a radial eigenfunction. We
provide a sufficient condition in terms of the tension parameter and the radius
of the disk for this property to hold.",24 pages,,,math.SP,"['math.SP', 'math-ph', 'math.AP', 'math.MP']",http://arxiv.org/pdf/2206.11537v1
465,http://arxiv.org/abs/2206.11411v1,2022-06-22 22:38:15+00:00,2022-06-22 22:38:15+00:00,Linear recurrent cryptography: golden-like cryptography for higher order linear recurrences,"Sergiy Koshkin, Daniel Rodriguez","We develop matrix cryptography based on linear recurrent sequences of any
order that allows securing encryption against brute force and chosen plaintext
attacks. In particular, we solve the problem of generalizing error detection
and correction algorithms of golden cryptography previously known only for
recurrences of a special form. They are based on proving the checking relations
(inequalities satisfied by the ciphertext) under the condition that the analog
of the golden $Q$-matrix has the strong Perron-Frobenius property. These
algorithms are proved to be especially efficient when the characteristic
polynomial of the recurrence is a Pisot polynomial. Finally, we outline
algorithms for generating recurrences that satisfy our conditions.","27 pages, 1 figure","Discrete Mathematics, Algorithms and Applications, 2022",10.1142/S179383092250094X,cs.CR,"['cs.CR', 'cs.DM', 'math.NT', 'math.SP', '94A60 11B37 15A48 15A36 15A18 11B39 11C20 94B60 94B25 11B37 15B36,\n  11K16']",http://arxiv.org/pdf/2206.11411v1
466,http://arxiv.org/abs/2206.11100v2,2022-10-24 09:52:23+00:00,2022-06-22 13:57:20+00:00,The Ground State Energy of a Two-Dimensional Bose Gas,"S. Fournais, T. Girardot, L. Junge, L. Morin, M. Olivieri","We prove the following formula for the ground state energy density of a
dilute Bose gas with density $\rho$ in $2$ dimensions in the thermodynamic
limit \begin{align*} e^{\rm{2D}}(\rho) = 4\pi \rho^2 Y\left(1 - Y \vert \log Y
\vert + \left( 2\Gamma + \frac{1}{2} + \log(\pi) \right) Y \right) + o(\rho^2
Y^{2}). \end{align*} Here $Y= |\log(\rho a^2)|^{-1}$ and $a$ is the scattering
length of the two-body potential. This result in $2$ dimensions corresponds to
the famous Lee-Huang-Yang formula in $3$ dimensions. The proof is valid for
essentially all positive potentials with finite scattering length, in
particular it covers the crucial case of the hard core potential.",92 pages,,,math-ph,"['math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2206.11100v2
467,http://arxiv.org/abs/2206.11007v1,2022-06-22 12:11:45+00:00,2022-06-22 12:11:45+00:00,An improved discrete Rellich inequality on the half-line,"Borbala Gerhat, David Krejcirik, Frantisek Stampach","Based on a new idea of factorization, we prove an improved discrete Rellich
inequality and discuss its optimality. We also give a conjecture on improved
higher order discrete Hardy-like inequalities and formulate an open problem for
the discrete Rellich inequality on the full space.",19 pages,,,math.SP,"['math.SP', 'math.CA']",http://arxiv.org/pdf/2206.11007v1
468,http://arxiv.org/abs/2206.10396v1,2022-06-21 13:43:04+00:00,2022-06-21 13:43:04+00:00,Spectral summability for the quartic oscillator with applications to the Engel group,"Hajer Bahouri, Davide Barilari, Isabelle Gallagher, Matthieu Léautaud","In this article, we investigate spectral properties of the sublaplacian
$-\Delta_{G}$ on the Engel group, which is the main example of a Carnot group
of step 3. We develop a new approach to the Fourier analysis on the Engel group
in terms of a frequency set. This enables us to give fine estimates on the
convolution kernel satisfying $F(-\Delta_{G})u=u\star k_{F}$, for suitable
scalar functions $F$, and in turn to obtain proofs of classical functional
embeddings, via Fourier techniques. This analysis requires a summability
property on the spectrum of the quartic oscillator, which we obtain by means of
semiclassical techniques and which is of independent interest.",,,,math.AP,"['math.AP', 'math.FA', 'math.SP']",http://arxiv.org/pdf/2206.10396v1
469,http://arxiv.org/abs/2206.10307v1,2022-06-21 12:32:00+00:00,2022-06-21 12:32:00+00:00,Concentration of Quasimodes for Perturbed Harmonic Oscillators,"Víctor Arnaiz, Fabricio Macià","In this work, concentration properties of quasimodes for perturbed
semiclassical harmonic oscillators are studied. The starting point of this
research comes from the fact that, in the presence of resonances between
frequencies of the harmonic oscillator and for a generic bounded perturbation,
the set of semiclassical measures for quasimodes of sufficiently small width is
strictly smaller than the corresponding set of semiclassical measures for the
unperturbed system. In this work we precise the description of this set taking
into account the Diophantine properties of the vector of frequencies, the
separation between clusters of eigenvalues in the spectrum produced by the
presence of a perturbation, and the dynamical properties of the classical
Hamiltonian flow generated by the average of the symbol of the perturbation by
the harmonic oscillator flow. In particular, for the perturbed two-dimensional
periodic harmonic oscillator, we characterize the set of semiclassical measures
of quasimodes with a width that is critical for this problem. Two of the main
ingredients in the proof of these results, which are of independent interest,
are: (i) a novel construction of quasimodes based on propagation of coherent
states by several commuting flows and (ii) a general quantum Birkhoff normal
form for harmonic oscillators.",30 pages,,,math.AP,"['math.AP', 'math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2206.10307v1
470,http://arxiv.org/abs/2206.10204v3,2023-03-10 16:49:43+00:00,2022-06-21 09:00:38+00:00,Controllability of the Schrödinger equation on unbounded domains without geometric control condition,Matthias Täufer,"We prove controllability of the Schr\""odinger equation in $\mathbb{R}^d$ in
any time $T > 0$ with internal control supported on nonempty, periodic, open
sets. This demonstrates in particular that controllability of the Schr\""odinger
equation in full space holds for a strictly larger class of control supports
than for the wave equation and suggests that the control theory of
Schr\""odinger equation in full space might be closer to the diffusive nature of
the heat equation than to the ballistic nature of the wave equation. Our
results are based on a combination of Floquet-Bloch theory with Ingham-type
estimates on lacunary Fourier series.","12 pages, 3 figures. We removed partly erroneous statements on
  fractional Laplacians",,,math.AP,"['math.AP', 'math.SP', '93Bxx, 35Q93']",http://arxiv.org/pdf/2206.10204v3
471,http://arxiv.org/abs/2206.10046v3,2023-04-13 13:19:17+00:00,2022-06-20 23:35:28+00:00,Impediments to diffusion in quantum graphs: geometry-based upper bounds on the spectral gap,"Gregory Berkolaiko, James B. Kennedy, Pavel Kurasov, Delio Mugnolo","We derive several upper bounds on the spectral gap of the Laplacian with
standard or Dirichlet vertex conditions on compact metric graphs. In
particular, we obtain estimates based on the length of a shortest cycle
(girth), diameter, total length of the graph, as well as further metric
quantities introduced here for the first time, such as the avoidance diameter.
Using known results about Ramanujan graphs, a class of expander graphs, we also
prove that some of these metric quantities, or combinations thereof, do not to
deliver any spectral bounds with the correct scaling.","15+epsilon pages, 4 figures; with helpful corrections from an
  anonymous referee",,10.1090/proc/16322,math.SP,"['math.SP', '34B45 (05C50 35P15 81Q35)']",http://arxiv.org/pdf/2206.10046v3
472,http://arxiv.org/abs/2206.09879v1,2022-06-20 16:32:14+00:00,2022-06-20 16:32:14+00:00,Spectra of Lindbladians on the infinite line: From non-Hermitian to full evolution via tridiagonal Laurent matrices,"Frederik Ravn Klausen, Albert H. Werner","We determine the spectra of single-particle translation-invariant Lindblad
operators on the infinite line. In the case where the Hamiltonian is given by
the discrete Laplacian and the Lindblad operators are rank $r$, finite range
and translates of each other, we obtain a representation of the Lindbladian as
a direct integral of finite range bi-infinite Laurent matrices with
rank-$r$-perturbations. By analyzing the direct integral we rigorously
determine the complete spectrum in the general case and calculate it explicitly
for several types of dissipation e.g. dephasing, coherent hopping. We further
use the detailed information about the spectrum to prove gaplessness, absence
of residual spectrum and a condition for convergence of finite volume spectra
to their infinite volume counterparts. We finally extend the discussion to the
case of the Anderson Hamiltonian, which enables us to study a Lindbladian
recently associated to localization in open quantum systems.","45 pages, 8 figures",,,math-ph,"['math-ph', 'math.MP', 'math.SP', 'quant-ph', '81V99, 46N50, 82C10, 47A10']",http://arxiv.org/pdf/2206.09879v1
473,http://arxiv.org/abs/2206.09663v1,2022-06-20 09:09:21+00:00,2022-06-20 09:09:21+00:00,Trace formulas for magnetic Schrödinger operators on periodic graphs and their applications,"Evgeny Korotyaev, Natalia Saburova","We consider Schr\""odinger operators with periodic magnetic and electric
potentials on periodic discrete graphs. The spectrum of such operators consists
of a finite number of bands. We determine trace formulas for the magnetic
Schr\""odinger operators. The traces of the fiber operators are expressed as
finite Fourier series of the quasimomentum. The coefficients of the Fourier
series are given in terms of the magnetic fluxes, electric potentials and
cycles in the quotient graph from some specific cycle sets. Using the trace
formulas we obtain new lower estimates of the total bandwidth for the magnetic
Schr\""odinger operator in terms of geometric parameters of the graph, magnetic
fluxes and electric potentials. We show that these estimates are sharp.","28 pages, 2 figures. arXiv admin note: text overlap with
  arXiv:2106.04245, arXiv:2106.08661",,,math.SP,"['math.SP', '47A10, 05C63']",http://arxiv.org/pdf/2206.09663v1
474,http://arxiv.org/abs/2206.09521v1,2022-06-20 00:51:49+00:00,2022-06-20 00:51:49+00:00,An Agmon estimate for Schrödinger operators on Graphs,Stefan Steinerberger,"The Agmon estimate shows that eigenfunctions of Schr\""odinger operators, $
-\Delta \phi + V \phi = E \phi$, decay exponentially in the `classically
forbidden' region where the potential exceeds the energy level $\left\{x: V(x)
> E \right\}$. Moreover, the size of $|\phi(x)|$ is bounded in terms of a
weighted (Agmon) distance between $x$ and the allowed region. We derive such a
statement on graphs when $-\Delta$ is replaced by the Graph Laplacian $L =
D-A$: we identify an explicit Agmon metric and prove a pointwise decay estimate
in terms of the Agmon distance.",,,,math.SP,['math.SP'],http://arxiv.org/pdf/2206.09521v1
475,http://arxiv.org/abs/2206.09447v1,2022-06-19 16:45:24+00:00,2022-06-19 16:45:24+00:00,The (degree)-Kirchhoff index of linear crossed octagonal-quadrilateral networks,"Jia-Bao Liu, Ting Zhang, Wenshui Lin","The Kirchhoff index and degree-Kirchhoff index have attracted extensive
attentions due to its practical applications in complex networks, physics, and
chemistry. In 2019, Liu et al. [Int. J. Quantum Chem. 119 (2019) e25971]
derived the formula of the degree-Kirchhoff index of linear
octagonal-quadrilateral networks. In the present paper, we consider linear
crossed octagonal-quadrilateral networks $Q_n$. Explicit closed-form formulas
of the Kirchhoff index, the degree-Kirchhoff index, and the number of spanning
trees of $Q_n$ are obtained. Moreover, the Kirchhoff index (resp.
degree-Kirchhoff index) of $Q_n$ is shown to be almost 1/4 of its Wiener index
(resp. Gutman index).",,,,math.CO,"['math.CO', 'math.SP']",http://arxiv.org/pdf/2206.09447v1
476,http://arxiv.org/abs/2206.09431v2,2023-03-27 10:55:20+00:00,2022-06-19 15:21:16+00:00,Eigenvalue estimates for a class of elliptic differential operators in divergence form on Riemannian manifolds isometrically immersed in Euclidean space,"Marcio C. Araújo Filho, José N. V. Gomes","In this paper, we obtain eigenvalue estimates for a larger class of elliptic
differential operators in divergence form on a bounded domain in a complete
Riemannian manifold isometrically immersed in Euclidean space. As an
application, we give eigenvalue estimates in the Gaussian shrinking soliton,
and we find a domain that makes the behavior of these estimates similar to the
estimates for the case of the Laplacian. Moreover, we also give an answer to
the generalized conjecture of P\'olya.",17 pages,,,math.DG,"['math.DG', 'math.SP', 'Primary 47A75, Secondary 47F05, 35P15, 53C25']",http://arxiv.org/pdf/2206.09431v2
477,http://arxiv.org/abs/2206.09331v2,2022-10-02 06:16:48+00:00,2022-06-19 06:37:56+00:00,Homogenization for operators with arbitrary perturbations in coefficients,D. I. Borisov,"We consider a general second order matrix operator in a multi-dimensional
domain subject to a classical boundary condition. This operator is perturbed by
a first order differential operator, the coefficients of which depend
arbitrarily on a small multi-dimensional parameter. We study the existence of a
limiting (homogenized) operator in the sense of the norm resolvent convergence
for such perturbed operator. The first part of our main results states that the
norm resolvent convergence is equivalent to the convergence of the coefficients
in the perturbing operator in certain space of multipliers. If this is the
case, the resolvent of the perturbed operator possesses a complete asymptotic
expansion, which converges uniformly to the resolvent. The second part of our
results says that the convergence in the mentioned spaces of multipliers is
equivalent to the convergence of certain local mean values over small pieces of
the considered domains. These results are supported by series of examples. We
also provide a series of ways of generating new non-periodically oscillating
perturbations, which finally leads to a very wide class of perturbations, for
which our results are applicable.",,,,math.AP,"['math.AP', 'math-ph', 'math.MP', 'math.SP', '35B27, 35P05']",http://arxiv.org/pdf/2206.09331v2
478,http://arxiv.org/abs/2206.08860v1,2022-06-17 16:02:30+00:00,2022-06-17 16:02:30+00:00,Sparsity of Graphs that Allow Two Distinct Eigenvalues,"Wayne Barrett, Shaun Fallat, Veronika Furst, Franklin Kenter, Shahla Nasserasr, Brendan Rooney, Michael Tait, Hein van der Holst","The parameter $q(G)$ of a graph $G$ is the minimum number of distinct
eigenvalues over the family of symmetric matrices described by $G$. It is shown
that the minimum number of edges necessary for a connected graph $G$ to have
$q(G)=2$ is $2n-4$ if $n$ is even, and $2n-3$ if $n$ is odd. In addition, a
characterization of graphs for which equality is achieved in either case is
given.",13 pages,,,math.CO,"['math.CO', 'math.SP', '05C50 (Primary) 15A29, 15A18 (Secondary)']",http://arxiv.org/pdf/2206.08860v1
